	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
PF3D7_API04400	33	19	4	3	3	28	4	10	8	4	0	6	3	39	4	0	20	23	11	0	1	13	5	3	2	10	3	0	6	3	5	2	1	0	5	0	5	4	1	0	15	3	9
PF3D7_1350600	68	65	29	18	6	15	3	81	22	31	1	8	11	103	11	7	48	19	96	5	4	15	63	44	1	14	26	0	17	8	16	6	6	51	5	5	26	58	14	5	34	15	83
PF3D7_0424800	3671	21311	8372	2204	1426	4684	349	6776	3832	5084	225	863	1774	5004	1427	6851	10028	17537	3325	633	300	515	12086	4561	269	670	1621	275	272	3710	253	51	141	4288	2696	83	571	2947	2055	216	9691	1021	13229
PF3D7_1401800	54	236	45	16	41	61	27	73	89	45	45	173	2	11	159	36	97	498	21	0	120	47	35	3	174	3	17	148	600	27	167	86	209	6	11	138	1135	14	9	3	81	91	5
PF3D7_0622100	420	677	329	50	12	84	12	67	70	60	22	38	9	542	25	2	148	31	93	3	11	33	141	34	52	7	80	26	244	11	86	14	112	97	15	9	301	70	16	8	84	38	19
PF3D7_1233900	2943	9907	2286	1299	376	378	550	808	1859	3095	196	392	112	2488	281	58	837	1188	1028	120	332	717	2856	360	473	124	410	646	1989	155	866	216	1170	749	189	339	3675	954	135	94	3233	234	1035
PF3D7_0411800	25	39	19	18	3	14	7	16	3	11	3	8	4	7	12	7	48	50	18	2	8	4	6	1	8	7	8	4	32	5	16	14	5	0	9	28	135	13	19	0	7	14	0
PF3D7_0820700	63	136	75	34	28	32	21	55	28	47	12	36	4	17	29	7	73	164	39	6	23	57	37	0	37	20	14	22	827	17	301	71	70	7	15	106	516	23	17	6	51	16	8
PF3D7_0907500	140	176	102	69	33	36	17	106	125	118	6	11	12	153	44	27	94	154	196	2	4	34	128	47	3	14	15	4	74	20	33	8	2	81	13	7	80	81	34	6	70	29	101
PF3D7_0708900	854	3007	708	222	181	351	166	431	679	789	64	126	80	591	55	83	570	565	675	34	42	157	1151	155	75	178	162	71	628	105	195	26	162	322	60	43	683	423	83	31	1773	161	580
PF3D7_0320800	28	60	8	13	23	27	11	42	22	33	21	57	1	0	38	25	32	102	16	2	38	29	11	1	32	10	5	68	101	22	108	7	62	3	17	20	327	21	10	4	5	16	0
PF3D7_0930400	4678	8175	2266	1307	615	1117	543	1465	2319	2501	91	206	426	2801	326	56	1775	1983	1687	142	408	566	3866	1220	399	337	759	469	1239	339	566	121	563	668	140	163	3008	1132	128	39	2403	515	2131
PF3D7_0202800	12	18	2	4	1	2	1	5	4	2	0	3	1	3	5	0	17	33	11	4	0	4	2	0	1	5	0	0	10	0	0	0	0	4	2	1	2	1	4	1	0	7	0
PF3D7_0823800	234	648	376	138	75	70	98	24	94	200	112	907	3	98	23	16	118	90	48	8	518	172	79	7	866	3	15	1127	1477	24	958	314	1560	18	3	444	7083	73	5	6	220	160	25
PF3D7_0925400	19	28	6	3	10	4	7	8	6	9	2	6	1	4	3	2	16	25	9	0	6	9	9	0	6	2	4	2	57	3	27	4	8	1	5	6	48	0	7	1	4	5	1
PF3D7_1323100	14373	60687	7809	6128	3585	1667	3766	5431	7021	14065	2021	3167	715	8850	1258	306	5980	10641	4656	1084	2392	4922	23427	2746	4163	1018	2715	4459	11285	674	6707	1062	10081	2749	669	1652	35110	6984	1136	605	41545	1309	7649
PF3D7_1032700	886	2265	637	237	107	125	111	183	362	510	17	42	73	480	48	24	266	296	280	12	142	96	852	137	134	30	89	200	383	26	133	34	197	82	14	64	1235	145	12	5	698	93	236
PF3D7_1038400	922	1057	424	259	112	109	26	304	181	375	4	280	17	2	48	70	905	2261	522	53	15	5	151	24	23	268	186	4	12	74	27	17	108	26	183	31	21	266	363	40	34	197	4
PF3D7_0702600	44	31	31	11	47	130	4	80	21	43	3	8	26	35	10	48	63	75	98	5	5	8	35	93	9	16	90	3	19	22	8	2	4	51	8	3	34	61	37	2	23	33	162
PF3D7_0317100	434	636	233	147	28	29	36	75	127	265	32	66	3	353	31	3	140	131	145	6	17	47	212	7	50	15	20	19	337	24	195	30	80	68	29	29	485	109	46	14	200	19	113
PF3D7_1130100	7994	31161	8162	2445	1277	1317	1744	3267	5725	8214	684	1013	616	4296	447	243	2795	4663	2623	373	1125	2073	9398	1452	1280	395	1566	2801	3621	290	2062	401	3554	1426	231	694	18932	2981	391	173	12247	732	3870
PF3D7_1038100	390	1918	214	144	88	54	129	62	162	146	51	144	26	146	26	22	115	142	70	10	135	149	429	40	265	24	28	333	871	14	368	64	536	45	31	94	1843	99	18	10	442	55	104
PF3D7_1475600	3618	7703	2603	1022	536	977	392	1631	1875	2757	223	395	588	2700	330	276	1687	2079	1559	199	316	725	2956	1103	466	533	1148	447	1146	390	691	148	543	1186	272	237	2576	1526	273	93	4110	476	2016
PF3D7_1201200	30751	88240	30320	9298	9651	20421	3843	30877	25777	40382	2139	2347	14001	27069	4969	23834	20985	51568	30967	2222	1141	8077	32907	41527	1435	20970	16426	1342	6293	7188	2429	1647	2527	15979	4628	2507	7328	26491	6219	1976	28317	15876	27514
PF3D7_1115800	36782	30379	39980	8186	13955	40036	2496	45744	26124	33204	1499	2865	25385	22169	6075	71143	31215	69243	35781	2225	1312	6395	24524	72141	2772	34200	17906	1982	8800	14434	2725	1921	3282	15411	6973	2712	10340	21711	8119	1176	23403	23741	29877
PF3D7_1344900	8066	14472	4696	2124	1369	1851	926	2818	3718	4917	482	1025	993	5882	592	480	3068	3106	2905	220	1086	1233	5589	2763	1696	779	1902	1900	4377	729	2070	502	3155	1934	341	779	10559	2508	291	163	4917	952	3667
PF3D7_1337400	3483	11544	2300	837	496	610	501	999	2199	3051	144	176	319	2203	296	97	1182	2426	1209	150	224	724	3567	735	217	232	479	370	1143	162	407	97	742	564	153	124	2382	1077	132	73	3726	353	1108
PF3D7_1358600	43	69	10	21	10	12	10	29	14	26	2	8	1	41	20	7	37	65	15	2	11	11	12	2	4	10	4	0	18	6	8	0	7	3	10	3	21	14	14	2	5	13	6
PF3D7_1318800	19852	19752	10365	6078	3904	6243	2129	10783	10184	10983	1025	2716	3391	11141	2022	5071	9142	19175	10502	1221	1193	4460	13038	9196	1670	4924	5176	1279	4444	3281	2973	790	2773	6063	2001	1196	7862	9466	2297	738	13876	2573	12489
PF3D7_1134600	44	65	69	55	19	21	19	43	12	53	25	7	3	34	12	12	40	58	28	7	27	77	31	1	156	9	21	138	213	16	670	383	24	17	14	548	2919	36	28	2	47	27	8
PF3D7_1306900	2867	5917	2261	1015	415	572	439	2181	1726	2443	283	482	307	2028	249	181	1125	2181	1326	256	295	786	2759	771	444	400	720	473	1296	330	664	146	787	871	237	203	2631	1283	295	109	3698	344	1840
PF3D7_0107200	0	5	2	0	0	0	0	0	4	3	0	1	0	0	2	0	2	5	0	0	1	1	1	0	1	1	0	0	2	2	0	0	0	0	0	0	4	1	3	0	0	0	0
PF3D7_0417100	10	9	6	1	1	5	0	2	1	3	0	0	0	0	1	0	8	9	4	0	1	0	1	3	0	4	3	0	0	2	0	0	0	1	4	0	0	4	5	0	0	1	0
PF3D7_0813900	11268	36007	4220	3457	2770	2157	2093	4862	6407	10397	1399	1425	1535	5992	799	698	5346	8336	4126	699	1504	3258	12540	5223	2470	1427	2608	2911	7772	1009	3252	789	5800	2878	538	1109	20060	5507	1234	464	19438	1525	7298
PF3D7_0800400	1	0	1	1	3	5	1	6	1	1	5	8	0	0	0	0	22	6	11	0	8	2	3	0	2	2	6	0	1	1	0	0	5	2	1	0	3	2	3	0	5	3	0
PF3D7_1140200	22	65	7	9	4	12	18	8	11	16	5	14	0	1	4	5	17	59	21	4	63	21	9	2	108	4	8	99	87	1	32	14	46	1	10	33	588	4	7	0	9	14	0
PF3D7_1469600	264	892	136	150	62	31	74	52	128	216	21	44	5	114	47	17	126	115	51	14	31	96	286	8	68	26	15	53	252	26	164	257	25	22	29	386	2519	58	37	6	119	38	21
PF3D7_0719600	13364	61225	4350	5965	2667	1027	2871	2446	7566	14893	1044	1607	610	7531	929	173	3781	7087	3108	659	2866	3468	18864	2540	4105	568	1352	4715	10647	351	4095	820	7547	1952	334	1279	33018	4530	240	211	28468	1038	5913
PF3D7_1313300	3	0	2	0	0	1	2	1	0	1	0	3	0	0	1	0	0	6	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0
PF3D7_1333100	8	12	0	3	5	3	5	9	4	9	0	5	0	0	4	0	15	18	5	1	4	0	3	0	5	11	6	2	10	3	1	1	0	0	11	3	26	7	15	0	2	2	2
PF3D7_0902400	9	4	10	1	2	37	1	12	11	1	0	3	254	14	1	0	19	6	5	2	2	5	267	345	8	4	8	1	1	3	4	1	0	3	0	0	5	6	3	1	1	11	6
PF3D7_0106200	10	2	1	1	3	5	0	4	4	1	0	1	5	8	1	0	3	5	11	0	0	2	1	1	0	0	0	1	2	1	0	0	0	1	1	0	2	1	0	0	0	2	0
PF3D7_0806600	1087	4096	615	1883	415	443	512	628	924	2080	257	284	141	1895	186	41	675	716	814	111	368	641	2388	309	405	152	370	339	2182	118	1006	156	718	1156	102	286	3801	1243	191	70	2516	141	1338
PF3D7_1036300	37	38	13	22	15	16	1	31	18	20	0	11	0	1	480	8	109	112	22	4	3	7	7	2	1	5	18	1	4	1	3	5	8	6	8	11	10	14	7	2	8	34	4
PF3D7_1105100	1951	18312	783	774	1185	1264	778	1146	1717	1946	729	1074	40	1166	2687	610	2070	11897	372	89	602	1444	2511	111	2014	96	246	3823	10871	602	2987	571	10326	388	186	822	14092	833	231	105	6955	1037	319
PF3D7_1209200	1705	6458	879	582	271	259	417	573	953	1876	216	174	65	1347	129	30	508	768	450	97	144	457	1520	192	156	82	281	292	842	60	348	68	406	439	77	106	1511	618	182	46	1842	188	885
PF3D7_0526500	4385	6564	2273	1155	484	1062	461	1435	2184	2518	196	265	384	2305	214	308	1515	1693	1746	165	329	706	3419	1097	419	475	747	501	1330	343	579	105	728	1588	168	169	3610	1128	179	49	2723	477	1966
PF3D7_0622300	51	202	124	9	12	10	12	32	14	78	6	8	4	87	9	6	23	26	36	4	8	17	48	11	14	7	7	15	64	2	56	4	23	16	13	8	154	40	12	3	82	13	30
PF3D7_0308200	2473	7647	5486	4783	899	1074	1035	2568	2975	2133	661	2796	77	2751	263	32	1757	5201	4770	581	365	2405	2251	369	394	119	948	444	1989	529	1260	390	3040	1699	723	533	2285	2038	873	548	2764	395	2198
PF3D7_1447700	12	171	36	3	7	6	16	5	9	9	21	74	1	6	4	3	6	12	9	0	21	33	11	0	71	0	0	101	233	0	107	25	102	3	1	36	483	6	8	2	40	12	1
PF3D7_1033000	1051	1385	709	433	177	168	220	389	522	797	85	148	46	606	88	18	340	521	341	95	112	264	1035	103	138	43	130	30	524	69	166	41	212	250	70	76	629	465	73	39	828	68	482
PF3D7_1141900	10	9	19	3	3	2	2	4	6	7	2	7	0	4	3	6	12	17	3	1	1	0	1	0	1	3	4	0	2	3	4	1	1	0	4	0	2	5	7	2	0	6	0
PF3D7_1134300	365	134	264	67	35	166	16	268	203	96	5	23	86	219	66	31	231	138	158	3	13	19	59	190	10	39	99	5	87	44	38	11	9	57	44	11	59	81	39	5	14	51	40
PF3D7_1026300	21	60	19	5	3	8	2	18	11	17	1	12	0	2	4	2	26	45	26	2	4	3	4	1	13	10	0	7	23	4	22	0	6	3	11	0	40	11	17	2	2	7	2
PF3D7_1351600	23	157	31	10	20	39	10	22	14	20	21	15	2	9	4	10	46	69	26	1	22	12	10	1	22	6	5	8	106	7	42	10	114	1	5	24	194	18	13	4	46	14	1
PF3D7_0322100	4205	8411	2621	1258	448	749	488	1128	1939	3159	206	332	213	2537	239	48	1179	1557	1231	118	447	659	2738	592	537	182	426	596	1817	188	893	162	931	612	103	233	3545	872	107	71	3681	221	999
PF3D7_1406200	16258	19055	12022	4294	2582	5350	1992	5565	9465	9905	714	1306	2653	11202	1340	1253	6492	6646	7281	480	1703	2585	8794	6453	2244	2300	3575	2621	5638	1589	2938	857	3550	3243	912	1377	14764	4416	743	244	7045	2306	9833
PF3D7_1445500	548	2637	243	183	131	72	72	186	285	474	86	264	57	471	50	27	278	559	222	37	186	193	731	174	393	70	121	471	544	47	306	137	825	170	38	198	2469	273	48	21	1355	136	381
PF3D7_0611900	4	13	5	3	6	3	1	3	1	5	2	5	0	0	1	4	5	6	8	0	4	4	2	0	15	2	1	34	27	1	64	41	10	0	0	51	478	0	3	0	1	1	1
PF3D7_1412900	2345	10019	1355	1087	451	104	512	752	1102	2876	343	318	83	1421	206	40	626	1179	873	213	220	979	2658	313	391	96	185	635	2443	173	1108	277	2323	846	210	400	5844	1209	360	112	4742	88	938
PF3D7_0413000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0505200	56	203	49	25	28	24	23	26	14	81	16	101	3	28	31	32	47	147	15	3	44	41	49	5	76	4	8	64	101	6	70	20	29	5	2	34	348	10	4	1	74	37	11
PF3D7_0509200	2	14	0	2	1	1	1	2	1	3	0	0	0	1	0	0	4	9	1	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	2	0	4	1	4	0	0	4	1
PF3D7_1454500	1491	3596	746	302	324	517	157	921	784	1170	104	207	386	958	153	232	973	1545	982	65	95	334	1267	907	107	405	695	143	323	257	233	81	311	704	125	119	967	676	220	62	2102	447	1231
PF3D7_0900600	20	5	14	20	5	9	1	6	6	2	0	10	0	2	3	0	34	64	14	1	12	6	2	0	1	3	1	3	2	2	4	0	1	2	8	0	0	1	7	1	1	13	1
PF3D7_API02700	138	92	26	12	9	173	9	27	43	18	2	16	27	86	3	2	65	67	25	1	1	37	23	35	1	7	13	1	13	9	7	1	5	13	13	0	6	8	2	0	58	9	29
PF3D7_0827600	29	348	35	22	14	13	19	16	29	1044	3	17	1	3	25	8	62	86	22	2	18	11	39	4	26	16	9	32	99	16	53	19	22	3	23	13	224	28	22	4	38	14	2
PF3D7_0404800	78	133	44	43	14	19	11	46	25	52	13	15	1	58	8	13	32	73	38	3	1	5	13	24	4	5	8	0	35	10	6	0	3	5	9	1	14	26	17	9	21	20	7
PF3D7_1031600	105	367	110	71	18	26	50	21	95	95	20	43	2	52	7	2	40	56	31	5	25	35	77	2	57	16	7	70	97	5	53	35	82	2	23	42	412	32	21	4	61	19	8
PF3D7_0522400	1173	5685	673	507	297	142	303	236	1165	837	92	96	6	614	471	126	562	1015	191	35	30	260	653	23	37	57	65	38	1059	80	160	5	31	118	88	20	89	167	85	13	963	183	58
PF3D7_0307900	69	463	37	28	8	15	49	29	22	42	9	33	3	12	5	10	73	89	28	4	9	13	42	6	18	26	16	20	83	8	62	10	14	3	19	15	111	28	37	3	40	32	3
PF3D7_0313400	432	1544	200	151	43	52	108	37	114	450	46	80	9	228	21	6	104	52	76	17	90	82	449	24	137	11	38	132	429	8	139	34	313	66	5	43	932	90	23	5	287	31	98
PF3D7_1448600	1488	3017	864	400	202	224	195	570	545	1068	57	232	107	1045	100	72	490	809	557	55	190	266	1375	279	275	86	302	280	653	128	240	58	311	290	65	89	1801	429	73	21	1278	172	585
PF3D7_1230200	21	47	5	6	2	6	4	11	6	11	3	10	0	0	4	0	31	23	15	0	3	4	5	0	7	11	7	16	6	4	46	4	4	2	8	12	93	4	5	0	0	3	1
PF3D7_1461700	4	11	0	0	3	0	1	5	2	1	0	0	0	0	1	4	2	2	5	0	1	0	8	2	0	1	1	0	3	0	0	0	0	1	0	1	0	4	0	0	1	0	0
PF3D7_0406500	898	2378	1371	1447	1142	1264	316	6212	1003	1240	153	108	899	1350	93	151	1925	377	2804	478	106	856	1317	2317	240	1181	2679	295	661	650	414	329	539	1921	52	475	1596	3628	307	37	1120	1654	10740
PF3D7_0109850	3	6	4	0	6	5	1	4	2	1	0	4	2	9	4	0	4	14	7	0	2	2	2	2	1	3	15	0	19	3	4	2	2	3	1	0	20	2	5	0	2	4	2
PF3D7_0407900	302	487	94	61	64	517	57	161	138	151	13	30	45	190	95	158	217	970	233	4	60	51	85	172	119	40	106	32	178	38	129	11	161	173	25	22	396	104	37	15	141	67	95
PF3D7_1364900	200	918	90	96	27	29	62	34	144	184	30	30	6	101	7	0	91	64	46	10	11	65	265	24	14	3	9	17	110	13	91	6	44	33	13	11	108	48	14	8	393	16	49
PF3D7_0216400	72	173	46	16	5	14	6	30	27	32	8	13	3	181	17	3	40	47	32	1	21	22	27	7	2	4	12	5	40	3	23	5	5	16	13	20	144	20	10	3	21	12	11
PF3D7_0529700	20	33	9	7	1	13	3	11	8	9	9	19	1	3	6	6	24	31	11	1	12	3	12	1	25	10	4	20	48	10	64	6	7	1	5	21	254	8	12	3	4	19	1
PF3D7_0922000	164	89	79	38	10	125	4	107	83	31	0	5	26	387	15	3	107	38	70	0	2	7	21	66	6	8	21	3	22	11	6	1	2	32	15	1	22	32	18	3	10	15	17
PF3D7_0216800	29	30	4	11	10	4	0	16	9	8	0	6	1	0	24	4	34	81	10	2	1	1	2	5	0	13	6	0	27	10	5	0	12	1	9	1	5	12	5	1	0	9	0
PF3D7_1200200	5	20	2	1	4	7	2	2	5	8	4	17	2	1	1	1	0	6	2	1	5	3	2	0	6	0	2	0	5	3	5	0	4	0	1	3	4	5	9	0	8	1	4
PF3D7_1205900	2995	4911	1930	1378	398	437	508	751	1652	1766	244	683	71	1910	187	46	1258	1064	1099	130	635	727	1969	230	975	128	445	960	2564	206	1361	316	1754	511	153	448	5220	902	151	72	1644	215	1109
PF3D7_1019000	18440	30453	16014	6540	4215	5206	2907	9557	12003	13960	1137	2083	3494	14838	1916	2712	7328	10946	10017	862	2059	3699	12267	9142	3338	2738	5491	4009	10915	2478	4087	1177	6939	5672	1102	1696	19590	8105	879	421	8925	2722	12144
PF3D7_0623300	6	11	8	1	1	9	1	11	8	4	0	1	3	2	5	3	9	15	5	0	0	4	7	3	0	6	1	0	3	2	5	1	1	1	2	0	8	3	8	1	7	7	1
PF3D7_0714700	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1226100	15	39	21	5	15	84	2	41	21	22	14	3	10	4	11	6	49	41	29	1	6	18	11	8	24	9	17	85	88	5	74	110	5	31	4	128	1276	15	4	4	1	19	2
PF3D7_0100400	2	13	0	2	1	18	1	15	0	3	0	0	0	0	0	0	1	2	2	0	0	1	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0
PF3D7_0300900	16	20	0	6	0	4	7	3	6	8	1	6	1	0	0	2	0	22	13	0	10	1	3	1	2	12	2	0	0	1	1	0	0	1	4	0	1	2	7	0	1	7	0
PF3D7_0915500	12	102	14	3	0	5	3	6	1	11	1	9	2	1	5	0	10	12	6	3	5	2	2	0	9	5	2	17	58	0	19	2	10	0	1	2	55	4	1	0	10	1	2
PF3D7_1241300	8	8	0	1	0	3	0	6	4	6	0	1	0	0	3	1	11	12	3	0	0	0	3	0	0	4	1	0	3	0	1	1	2	1	2	0	0	2	3	0	0	5	0
PF3D7_1473100	573	1437	305	499	76	81	112	263	252	293	88	97	11	374	38	7	276	145	219	72	124	169	731	19	224	15	217	119	489	51	269	48	188	243	36	85	916	272	50	13	626	46	599
PF3D7_1440900	6	90	16	10	8	5	1	4	14	6	1	2	2	1	6	3	13	61	6	0	0	3	14	3	1	1	5	0	9	5	4	0	2	2	4	0	8	6	0	0	18	9	0
PF3D7_0904000	7614	14911	6365	4185	1972	3443	1310	5975	5758	5711	334	886	940	5819	669	1228	4250	9153	7896	326	990	1698	5427	3958	1010	1382	2881	1158	3289	923	1223	404	2348	2301	575	538	7076	3826	433	176	4170	1548	4883
PF3D7_1123100	5009	6219	5390	2530	1293	2802	1506	3247	6108	3858	472	507	604	5437	689	378	2270	3457	3097	357	390	1803	3037	1473	570	482	1189	469	1997	521	994	266	1572	1511	544	418	3210	2432	678	192	2264	589	3616
PF3D7_1425500	0	3	0	0	0	0	0	2	1	0	1	2	1	0	0	2	2	6	1	0	0	2	0	1	1	0	1	0	2	1	0	0	1	0	2	0	5	1	1	0	0	0	0
PF3D7_1454700	6255	13693	3236	2585	830	704	915	1542	2923	4580	620	1060	244	3552	360	75	2170	2926	1773	369	354	1861	4804	596	1016	216	634	1100	4018	385	2042	426	3873	1229	407	641	9255	1995	577	293	5136	289	2001
PF3D7_1306500	82	776	32	66	12	7	25	28	51	71	11	25	2	38	11	16	79	59	26	7	12	34	91	1	16	22	11	10	59	4	51	16	14	6	25	29	108	23	30	0	86	20	4
PF3D7_1008400	2238	10999	2026	1603	750	256	853	644	1571	3410	297	609	104	1953	345	109	744	2337	1246	162	762	934	3524	399	1240	171	239	1209	3919	167	1694	330	2236	429	126	487	8987	987	139	73	3253	292	856
PF3D7_1357600	3	7	3	0	1	0	0	0	4	2	0	0	0	1	0	0	4	2	2	0	0	1	4	1	0	1	1	1	0	0	2	0	0	0	0	0	8	1	1	1	3	2	1
PF3D7_1105200	13	10	26	4	5	14	3	12	2	10	2	1	6	13	5	1	23	15	11	2	0	2	3	4	0	2	2	0	9	4	4	1	2	0	5	2	3	7	6	1	1	8	0
PF3D7_1453400	4579	9402	2988	1425	618	897	745	1484	2712	4271	350	719	476	4129	393	147	1748	1791	1820	215	359	1096	4250	924	550	416	898	444	2242	436	1251	206	975	1580	409	291	2766	1823	290	173	4333	432	2099
PF3D7_1404500	1535	3027	795	294	164	409	127	502	700	822	48	69	203	647	93	123	599	671	471	54	147	155	978	427	173	188	302	190	332	75	178	27	190	210	41	52	1029	315	35	12	685	242	605
PF3D7_0833100	3	8	0	1	1	4	0	1	0	2	0	4	0	0	0	0	19	23	2	0	1	1	0	0	0	3	0	0	0	0	0	0	0	1	9	0	3	2	0	0	0	0	1
PF3D7_1435500	3259	9184	1470	882	428	435	473	1139	1573	2291	135	393	229	1590	181	73	970	1235	838	130	281	480	2591	699	437	248	448	587	1052	130	458	78	503	640	96	135	2820	749	81	41	4335	326	1207
PF3D7_1125700	111	46	115	9	95	147	8	104	112	64	2	8	13	5	103	288	135	1476	29	3	5	17	13	57	1	28	59	3	76	23	3	1	4	42	15	4	13	36	28	3	3	44	7
PF3D7_1231100	2929	7935	1104	1034	426	408	467	695	1579	1957	324	476	104	1791	211	33	877	1235	692	80	382	721	3005	257	741	92	264	1101	2699	108	1227	250	1866	682	92	359	7216	709	118	90	3296	244	1113
PF3D7_0807300	3902	8818	1338	1355	988	1231	502	1771	1754	2991	400	711	597	2844	371	368	1856	2833	1821	353	453	1149	3597	1833	588	660	1256	776	2450	377	1388	345	1972	1407	501	483	5280	2672	912	228	6338	632	2755
PF3D7_1429100	45	461	15	27	10	7	25	20	11	34	4	27	0	21	19	3	35	66	17	1	38	20	60	3	103	10	2	109	264	10	161	29	227	3	11	39	763	21	12	1	95	35	1
PF3D7_0425050	104	161	247	37	34	113	5	782	197	28	3	33	360	129	27	503	434	499	108	3	8	0	674	887	46	0	280	4	17	70	52	3	8	62	44	1	445	107	32	10	169	45	331
PF3D7_1124000	3034	9223	1542	930	456	539	477	1200	1783	2232	343	428	218	1934	223	116	1526	2158	868	158	220	698	2596	594	286	239	582	429	1907	314	723	138	1095	931	212	200	2622	1165	370	125	5335	240	1322
PF3D7_1413700	115	206	83	83	41	164	17	61	113	94	0	33	89	118	55	144	163	417	92	4	22	41	82	224	91	61	44	13	81	22	46	6	8	57	12	5	49	82	19	5	39	68	74
PF3D7_1219600	11832	20589	4772	4885	1311	1351	2155	2569	6365	8150	1005	2270	340	8202	760	103	2863	2865	2854	409	1221	2899	8468	782	2118	300	1279	1875	7944	512	3487	676	4262	1738	570	985	11764	3140	571	217	7569	709	3569
PF3D7_1103000	7	21	5	1	4	3	0	4	3	5	0	1	0	8	1	1	9	11	7	0	0	2	8	3	1	1	0	0	10	0	0	0	1	3	1	0	10	7	3	0	14	5	1
PF3D7_1020400	2246	5806	1335	909	313	348	431	573	1232	1634	157	236	95	1140	105	9	845	993	693	107	197	482	2452	226	325	62	223	283	980	98	454	75	299	522	145	87	1221	778	105	32	3111	108	731
PF3D7_0523400	468	2368	395	325	184	185	280	150	353	421	130	398	23	340	116	68	320	605	108	18	315	339	475	34	527	22	53	468	1308	34	852	196	1091	108	42	288	2955	250	30	24	595	110	154
PF3D7_0631800	2	7	15	1	0	0	0	2	4	14	0	1	1	0	0	0	21	14	4	0	1	0	1	2	0	1	0	0	1	0	0	0	1	1	0	0	3	0	0	0	0	0	0
PF3D7_0631700	1	0	0	2	0	0	0	2	0	0	0	0	0	1	1	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
PF3D7_0619300	69	111	30	39	22	25	15	27	44	44	7	29	3	8	16	17	80	97	37	4	12	20	19	1	18	39	9	18	29	7	29	9	21	6	20	16	142	25	31	6	16	21	3
PF3D7_0812000	86	167	35	94	15	7	27	82	55	92	9	15	2	56	12	1	31	49	43	6	10	37	130	35	15	8	29	6	105	10	91	21	39	84	6	13	127	86	7	4	160	13	108
PF3D7_0313300	23	82	10	9	3	4	1	7	6	21	2	4	3	30	2	0	5	3	4	1	10	4	14	3	3	1	3	7	21	0	14	0	22	4	1	3	76	11	7	1	9	3	1
PF3D7_1368600	128	1029	71	43	12	9	67	13	30	181	27	91	3	34	8	5	50	26	34	0	87	80	173	2	232	6	6	199	300	4	180	24	366	9	4	44	1290	46	7	2	403	33	19
PF3D7_1309600	571	2515	293	314	120	41	156	150	290	706	88	175	31	434	67	14	172	388	144	62	52	244	847	64	114	26	117	102	484	55	254	43	257	160	66	63	779	332	67	20	1247	54	301
PF3D7_0304200	7185	11200	3444	2140	1815	2992	807	5572	4061	5153	577	1206	1595	6403	973	1248	2796	5007	4892	511	532	1597	5374	4541	879	2419	3416	834	3206	1683	1527	471	1858	3193	1032	625	5013	4032	1154	371	6910	2094	5879
PF3D7_0310600	997	5388	1223	246	185	330	129	543	690	1284	84	95	241	693	83	89	528	857	441	34	100	229	1090	375	128	154	411	263	324	85	201	55	284	399	51	73	1419	520	91	34	1517	210	739
PF3D7_0316400	22	29	25	13	11	17	0	8	15	19	1	6	1	0	12	3	34	72	19	3	7	3	9	2	4	12	5	1	19	5	6	2	0	2	11	5	45	8	18	2	2	6	0
PF3D7_1129100	67000	89321	41222	17578	16394	60971	6145	65806	39880	49150	5298	13847	22166	49941	6310	29204	42381	75910	46504	3807	8256	14618	42312	60119	12549	26042	34775	14172	31310	15797	14711	5184	18416	31202	7388	7409	71728	38138	10395	2348	64727	23214	46418
PF3D7_0615500	70	175	38	50	15	16	31	91	85	73	16	12	5	14	41	13	67	135	84	5	9	30	51	3	7	9	11	2	104	21	27	2	28	29	17	10	69	65	29	11	23	19	55
PF3D7_0221500	1	1	3	0	2	0	0	3	0	1	0	1	1	0	0	1	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
PF3D7_1406900	5	41	3	1	1	2	2	3	6	4	3	2	0	6	6	1	8	20	3	0	3	3	4	1	0	4	0	1	7	1	4	3	1	0	3	6	21	4	2	0	4	6	0
